student_id,candidate_skill,avg_eligibility_gain,max_eligibility_gain,n_companies_gained,baseline_avg_prob,n_skills_currently
S0142,SQL,0.0508,0.7351,4,0.0779,3
S0142,React,0.0308,0.7351,4,0.0779,3
S0142,Angular,0.0,0.0006,0,0.0779,3
S0142,Node.js,0.0433,0.7351,4,0.0779,3
S0142,Django,0.0318,0.7351,5,0.0779,3
S0142,Flask,0.0293,0.7351,2,0.0779,3
S0142,Spring Boot,0.002,0.0492,2,0.0779,3
S0142,TensorFlow,0.0222,0.7351,3,0.0779,3
S0142,PyTorch,0.0,0.0001,0,0.0779,3
S0142,Scikit-learn,0.0165,0.7902,2,0.0779,3
S0142,Pandas,0.0391,0.7351,4,0.0779,3
S0142,NumPy,0.0148,0.7351,1,0.0779,3
S0142,AWS,0.0151,0.7236,2,0.0779,3
S0142,Azure,0.0077,0.328,2,0.0779,3
S0142,GCP,0.0006,0.0316,1,0.0779,3
S0142,Docker,0.0089,0.4449,1,0.0779,3
S0142,Kubernetes,0.0,0.0006,0,0.0779,3
S0142,Git,0.0259,0.7902,4,0.0779,3
S0142,MongoDB,0.0006,0.0307,1,0.0779,3
S0142,PostgreSQL,0.0,0.0002,0,0.0779,3
S0142,MySQL,0.0012,0.0307,2,0.0779,3
S0142,Redis,0.0158,0.7902,1,0.0779,3
S0142,HTML/CSS,0.0,0.0002,0,0.0779,3
S0142,REST APIs,0.0,0.0002,0,0.0779,3
S0142,Linux,0.009,0.4449,1,0.0779,3
S0142,Tableau,0.0006,0.0316,1,0.0779,3
S0142,Power BI,0.0,0.0,0,0.0779,3
S0142,Excel,0.021,0.7902,2,0.0779,3
S0142,Communication,0.0,0.0002,0,0.0779,3
S0143,Python,0.0001,0.0031,0,0.0049,4
S0143,Java,-0.0006,0.0011,0,0.0049,4
S0143,C,0.0001,0.004,0,0.0049,4
S0143,C++,0.0006,0.0582,1,0.0049,4
S0143,TypeScript,0.0001,0.0073,0,0.0049,4
S0143,SQL,0.0,0.0001,0,0.0049,4
S0143,React,0.0001,0.0031,0,0.0049,4
S0143,Angular,0.0012,0.0582,1,0.0049,4
S0143,Node.js,0.0002,0.0073,0,0.0049,4
S0143,Django,-0.0,0.004,0,0.0049,4
S0143,Flask,0.0001,0.0073,0,0.0049,4
S0143,Spring Boot,-0.0,0.0,0,0.0049,4
S0143,TensorFlow,-0.0001,0.0,0,0.0049,4
S0143,PyTorch,-0.0,0.0,0,0.0049,4
S0143,Scikit-learn,0.0011,0.0582,1,0.0049,4
S0143,Pandas,0.0001,0.004,0,0.0049,4
S0143,NumPy,0.0,0.0,0,0.0049,4
S0143,AWS,0.0004,0.0109,1,0.0049,4
S0143,Azure,0.0001,0.0073,0,0.0049,4
S0143,GCP,-0.0,0.0,0,0.0049,4
S0143,Docker,0.0001,0.004,0,0.0049,4
S0143,Kubernetes,0.0012,0.0582,1,0.0049,4
S0143,Git,0.0001,0.004,0,0.0049,4
S0143,MongoDB,0.0,0.0,0,0.0049,4
S0143,PostgreSQL,0.0011,0.0582,1,0.0049,4
S0143,Redis,0.0,0.0001,0,0.0049,4
S0143,HTML/CSS,0.0008,0.0306,2,0.0049,4
S0143,REST APIs,0.0,0.0001,0,0.0049,4
S0143,Linux,0.0001,0.004,0,0.0049,4
S0143,Tableau,-0.0,0.0,0,0.0049,4
S0143,Power BI,0.0,0.0,0,0.0049,4
S0143,Excel,0.0012,0.0582,1,0.0049,4
S0143,Communication,0.0,0.0,0,0.0049,4
S0143,Leadership,0.0012,0.0582,1,0.0049,4
S0144,Python,0.0306,0.7426,4,0.2315,5
S0144,Java,0.0418,0.7426,7,0.2315,5
S0144,C,0.0246,0.7426,4,0.2315,5
S0144,C++,0.0488,0.7426,14,0.2315,5
S0144,JavaScript,0.0483,0.6478,6,0.2315,5
S0144,TypeScript,0.0354,0.6478,5,0.2315,5
S0144,SQL,0.0641,0.7426,7,0.2315,5
S0144,React,0.0398,0.7426,7,0.2315,5
S0144,Django,0.0302,0.5838,9,0.2315,5
S0144,Flask,0.0369,0.7097,6,0.2315,5
S0144,Spring Boot,0.0019,0.0626,2,0.2315,5
S0144,TensorFlow,0.0157,0.6478,4,0.2315,5
S0144,PyTorch,0.0104,0.3376,3,0.2315,5
S0144,Pandas,0.0333,0.7864,6,0.2315,5
S0144,NumPy,0.0132,0.6478,1,0.2315,5
S0144,AWS,0.0421,0.7426,6,0.2315,5
S0144,Azure,0.0293,0.6478,4,0.2315,5
S0144,GCP,0.0018,0.0883,1,0.2315,5
S0144,Docker,0.0017,0.0842,1,0.2315,5
S0144,Kubernetes,0.0124,0.6188,1,0.2315,5
S0144,Git,0.0202,0.6188,5,0.2315,5
S0144,MongoDB,0.0001,0.002,0,0.2315,5
S0144,PostgreSQL,0.0134,0.6188,2,0.2315,5
S0144,MySQL,0.0028,0.1348,1,0.2315,5
S0144,Redis,0.0124,0.6188,1,0.2315,5
S0144,HTML/CSS,0.0126,0.6188,1,0.2315,5
S0144,Linux,0.0022,0.0842,2,0.2315,5
S0144,Power BI,0.0,0.0,0,0.2315,5
S0144,Excel,0.0257,0.6188,3,0.2315,5
S0144,Communication,0.003,0.1461,1,0.2315,5
S0144,Leadership,0.014,0.7018,1,0.2315,5
S0145,Python,0.0079,0.3401,2,0.103,5
S0145,Java,0.0179,0.3619,4,0.103,5
S0145,C++,0.028,0.401,6,0.103,5
S0145,TypeScript,0.008,0.3284,2,0.103,5
S0145,SQL,0.0264,0.401,4,0.103,5
S0145,React,0.0193,0.401,4,0.103,5
S0145,Angular,0.0043,0.2128,1,0.103,5
S0145,Node.js,0.0299,0.401,5,0.103,5
S0145,Django,0.0113,0.2484,4,0.103,5
S0145,Flask,0.0307,0.401,6,0.103,5
S0145,Spring Boot,0.0001,0.0022,0,0.103,5
S0145,TensorFlow,0.0066,0.3284,1,0.103,5
S0145,PyTorch,0.0052,0.2601,1,0.103,5
S0145,Scikit-learn,0.0125,0.3015,4,0.103,5
S0145,Pandas,0.0026,0.0726,2,0.103,5
S0145,NumPy,0.0043,0.2128,1,0.103,5
S0145,AWS,0.0088,0.3284,3,0.103,5
S0145,Azure,0.0198,0.3284,3,0.103,5
S0145,GCP,0.0,0.0,0,0.103,5
S0145,Docker,-0.0002,0.0001,0,0.103,5
S0145,Kubernetes,0.006,0.3015,1,0.103,5
S0145,Git,0.0047,0.1858,2,0.103,5
S0145,MongoDB,0.0,0.0,0,0.103,5
S0145,PostgreSQL,0.0061,0.3015,1,0.103,5
S0145,MySQL,0.0,0.0006,0,0.103,5
S0145,Redis,0.006,0.3015,1,0.103,5
S0145,HTML/CSS,0.0048,0.1858,2,0.103,5
S0145,REST APIs,0.0,0.0001,0,0.103,5
S0145,Linux,0.0011,0.053,1,0.103,5
S0145,Tableau,0.0011,0.053,1,0.103,5
S0145,Power BI,0.0,0.0,0,0.103,5
S0145,Excel,0.006,0.3015,1,0.103,5
S0145,Communication,0.0011,0.053,1,0.103,5
S0145,Leadership,0.006,0.3015,1,0.103,5
S0146,Java,0.0536,0.9405,4,0.0775,5
S0146,C,0.04,0.9699,3,0.0775,5
S0146,C++,0.0466,0.9405,8,0.0775,5
S0146,JavaScript,0.0234,0.7595,5,0.0775,5
S0146,TypeScript,0.0069,0.1716,2,0.0775,5
S0146,React,0.0227,0.8909,5,0.0775,5
S0146,Angular,0.0104,0.1773,3,0.0775,5
S0146,Node.js,0.0594,0.9699,6,0.0775,5
S0146,Django,0.0206,0.7595,3,0.0775,5
S0146,Flask,0.0454,0.8909,5,0.0775,5
S0146,Spring Boot,0.0047,0.1773,2,0.0775,5
S0146,TensorFlow,0.0144,0.7193,1,0.0775,5
S0146,PyTorch,0.019,0.9405,1,0.0775,5
S0146,Scikit-learn,0.0195,0.7595,3,0.0775,5
S0146,Pandas,0.0204,0.7595,4,0.0775,5
S0146,NumPy,0.0041,0.1716,2,0.0775,5
S0146,AWS,0.0049,0.1716,2,0.0775,5
S0146,Azure,0.0267,0.6994,6,0.0775,5
S0146,GCP,0.0,0.0,0,0.0775,5
S0146,Docker,0.0005,0.0241,1,0.0775,5
S0146,Kubernetes,0.0006,0.0287,1,0.0775,5
S0146,MongoDB,0.0,0.0017,0,0.0775,5
S0146,PostgreSQL,0.0006,0.0287,1,0.0775,5
S0146,MySQL,0.0005,0.0241,1,0.0775,5
S0146,Redis,0.0123,0.6167,1,0.0775,5
S0146,HTML/CSS,0.0008,0.0287,1,0.0775,5
S0146,REST APIs,0.0,0.0003,0,0.0775,5
S0146,Linux,0.0001,0.0046,0,0.0775,5
S0146,Tableau,0.0017,0.0842,1,0.0775,5
S0146,Power BI,0.0,0.0,0,0.0775,5
S0146,Excel,0.001,0.0287,2,0.0775,5
S0146,Communication,0.0011,0.0244,2,0.0775,5
S0146,Leadership,0.0006,0.0287,1,0.0775,5
S0147,Python,0.0315,0.9232,3,0.1553,6
S0147,Java,0.0227,0.7967,4,0.1553,6
S0147,C,0.0265,0.9232,3,0.1553,6
S0147,C++,0.0652,0.9232,8,0.1553,6
S0147,JavaScript,0.0199,0.5661,4,0.1553,6
S0147,TypeScript,0.0218,0.8976,2,0.1553,6
S0147,React,0.0464,0.9232,4,0.1553,6
S0147,Angular,0.0197,0.7953,2,0.1553,6
S0147,Node.js,0.0556,0.8976,5,0.1553,6
S0147,Django,0.0314,0.6956,5,0.1553,6
S0147,Flask,0.0388,0.7967,5,0.1553,6
S0147,Spring Boot,0.0039,0.186,1,0.1553,6
S0147,TensorFlow,0.0044,0.1886,2,0.1553,6
S0147,PyTorch,0.0236,0.8787,2,0.1553,6
S0147,Scikit-learn,0.0089,0.2292,3,0.1553,6
S0147,Pandas,0.0088,0.2292,3,0.1553,6
S0147,NumPy,0.0001,0.0063,0,0.1553,6
S0147,AWS,0.027,0.9232,3,0.1553,6
S0147,Azure,0.0115,0.1886,3,0.1553,6
S0147,GCP,0.0,0.0,0,0.1553,6
S0147,Docker,0.0046,0.2292,1,0.1553,6
S0147,Kubernetes,0.001,0.0507,1,0.1553,6
S0147,Git,0.006,0.2292,2,0.1553,6
S0147,MongoDB,0.0,0.0002,0,0.1553,6
S0147,PostgreSQL,0.0159,0.7953,1,0.1553,6
S0147,MySQL,0.0001,0.0063,0,0.1553,6
S0147,Redis,0.0011,0.0532,1,0.1553,6
S0147,HTML/CSS,0.0011,0.0507,1,0.1553,6
S0147,REST APIs,0.0159,0.7953,1,0.1553,6
S0147,Linux,0.0046,0.2292,1,0.1553,6
S0147,Tableau,0.0071,0.3572,1,0.1553,6
S0147,Power BI,0.0,0.0,0,0.1553,6
S0147,Excel,0.0159,0.7953,1,0.1553,6
S0147,Communication,0.0004,0.0126,1,0.1553,6
S0147,Leadership,0.001,0.0507,1,0.1553,6
S0148,Python,0.02,0.8206,2,0.1494,1
S0148,Java,0.0069,0.2116,3,0.1494,1
S0148,C,0.0387,0.8206,4,0.1494,1
S0148,C++,0.0517,0.8206,5,0.1494,1
S0148,JavaScript,0.0604,0.8562,5,0.1494,1
S0148,TypeScript,0.0153,0.761,1,0.1494,1
S0148,SQL,0.0288,0.8206,4,0.1494,1
S0148,React,0.0597,0.8562,5,0.1494,1
S0148,Angular,0.0188,0.761,2,0.1494,1
S0148,Node.js,0.0657,0.8206,5,0.1494,1
S0148,Django,0.0427,0.761,5,0.1494,1
S0148,Flask,0.0201,0.761,3,0.1494,1
S0148,Spring Boot,0.0036,0.1787,1,0.1494,1
S0148,TensorFlow,0.0152,0.761,1,0.1494,1
S0148,PyTorch,0.0124,0.3706,3,0.1494,1
S0148,Scikit-learn,0.0049,0.1787,2,0.1494,1
S0148,Pandas,0.0543,0.8206,4,0.1494,1
S0148,NumPy,0.0227,0.761,2,0.1494,1
S0148,Azure,0.0353,0.761,4,0.1494,1
S0148,GCP,0.0005,0.0264,1,0.1494,1
S0148,Docker,0.0074,0.3706,1,0.1494,1
S0148,Kubernetes,0.0032,0.1588,1,0.1494,1
S0148,Git,0.0468,0.8562,5,0.1494,1
S0148,MongoDB,0.0074,0.3706,1,0.1494,1
S0148,PostgreSQL,0.0171,0.8562,1,0.1494,1
S0148,MySQL,0.0148,0.3706,2,0.1494,1
S0148,Redis,0.0,0.0005,0,0.1494,1
S0148,HTML/CSS,0.0075,0.3726,1,0.1494,1
S0148,REST APIs,0.0171,0.8562,1,0.1494,1
S0148,Linux,0.0074,0.3706,1,0.1494,1
S0148,Tableau,0.0005,0.0264,1,0.1494,1
S0148,Power BI,0.0,0.0,0,0.1494,1
S0148,Excel,0.0267,0.8562,3,0.1494,1
S0148,Communication,0.0148,0.3706,2,0.1494,1
S0148,Leadership,0.0171,0.8562,1,0.1494,1
S0149,Python,0.0055,0.2634,2,0.0117,4
S0149,Java,0.0085,0.2386,2,0.0117,4
S0149,C,0.0069,0.2634,3,0.0117,4
S0149,C++,0.0112,0.2639,3,0.0117,4
S0149,JavaScript,0.0022,0.0387,4,0.0117,4
S0149,TypeScript,0.0006,0.0318,1,0.0117,4
S0149,SQL,0.0099,0.2634,3,0.0117,4
S0149,React,0.0089,0.2634,4,0.0117,4
S0149,Angular,0.0007,0.0318,1,0.0117,4
S0149,Node.js,0.0165,0.2639,4,0.0117,4
S0149,Django,0.0115,0.2639,4,0.0117,4
S0149,Flask,0.0054,0.2386,2,0.0117,4
S0149,Spring Boot,0.0,0.0007,0,0.0117,4
S0149,TensorFlow,0.0006,0.0318,1,0.0117,4
S0149,PyTorch,0.0041,0.1897,2,0.0117,4
S0149,Scikit-learn,0.0048,0.2386,1,0.0117,4
S0149,Pandas,0.0073,0.2634,4,0.0117,4
S0149,NumPy,0.0006,0.0318,1,0.0117,4
S0149,AWS,0.0059,0.2634,2,0.0117,4
S0149,Azure,0.0019,0.0318,3,0.0117,4
S0149,GCP,0.0,0.0024,0,0.0117,4
S0149,Docker,0.0008,0.0387,1,0.0117,4
S0149,Kubernetes,0.0004,0.0183,1,0.0117,4
S0149,Git,0.0021,0.0387,3,0.0117,4
S0149,MongoDB,0.0008,0.0387,1,0.0117,4
S0149,PostgreSQL,0.0027,0.1337,1,0.0117,4
S0149,MySQL,0.0009,0.0387,1,0.0117,4
S0149,Redis,0.0,0.0,0,0.0117,4
S0149,HTML/CSS,-0.0,0.0,0,0.0117,4
S0149,REST APIs,0.0027,0.1337,1,0.0117,4
S0149,Linux,0.0008,0.0387,1,0.0117,4
S0149,Tableau,0.0,0.0024,0,0.0117,4
S0149,Power BI,0.0,0.0,0,0.0117,4
S0149,Excel,0.003,0.1337,2,0.0117,4
S0149,Communication,0.0002,0.0048,0,0.0117,4
S0149,Leadership,0.0004,0.0183,1,0.0117,4
S0150,Python,0.0005,0.0242,1,0.0495,4
S0150,Java,-0.0024,0.0103,1,0.0495,4
S0150,C,0.0014,0.045,1,0.0495,4
S0150,C++,0.0003,0.028,4,0.0495,4
S0150,JavaScript,0.0023,0.0585,2,0.0495,4
S0150,TypeScript,0.0005,0.0272,1,0.0495,4
S0150,SQL,-0.0014,0.0242,1,0.0495,4
S0150,React,0.0013,0.0585,3,0.0495,4
S0150,Angular,0.0006,0.028,1,0.0495,4
S0150,Node.js,0.0019,0.028,4,0.0495,4
S0150,Django,-0.0005,0.028,2,0.0495,4
S0150,Flask,-0.0007,0.028,2,0.0495,4
S0150,Spring Boot,0.0004,0.0179,1,0.0495,4
S0150,TensorFlow,0.0005,0.028,1,0.0495,4
S0150,PyTorch,0.0016,0.0758,1,0.0495,4
S0150,Scikit-learn,-0.0019,0.0001,0,0.0495,4
S0150,Pandas,0.0005,0.0596,2,0.0495,4
S0150,NumPy,0.0011,0.028,2,0.0495,4
S0150,AWS,-0.0011,0.0,0,0.0495,4
S0150,GCP,-0.0011,0.0,0,0.0495,4
S0150,Kubernetes,0.0063,0.3152,1,0.0495,4
S0150,Git,0.0086,0.3321,4,0.0495,4
S0150,MongoDB,0.0001,0.0089,0,0.0495,4
S0150,PostgreSQL,0.0012,0.0585,1,0.0495,4
S0150,MySQL,0.0004,0.0089,0,0.0495,4
S0150,Redis,0.0,0.0001,0,0.0495,4
S0150,HTML/CSS,-0.0,0.0001,0,0.0495,4
S0150,REST APIs,0.0012,0.0585,1,0.0495,4
S0150,Linux,0.0012,0.0596,1,0.0495,4
S0150,Tableau,-0.0011,0.0,0,0.0495,4
S0150,Power BI,0.0,0.0,0,0.0495,4
S0150,Excel,0.009,0.3321,2,0.0495,4
S0150,Communication,0.0006,0.0306,1,0.0495,4
S0150,Leadership,0.0066,0.3321,1,0.0495,4
S0151,Python,0.0034,0.162,1,0.6895,5
S0151,Java,0.0024,0.0722,2,0.6895,5
S0151,C,0.0019,0.0845,1,0.6895,5
S0151,C++,0.0167,0.5961,3,0.6895,5
S0151,JavaScript,0.0084,0.3978,1,0.6895,5
S0151,TypeScript,0.0008,0.0284,1,0.6895,5
S0151,SQL,0.0097,0.3978,2,0.6895,5
S0151,React,0.0055,0.1729,2,0.6895,5
S0151,Angular,0.0127,0.3978,4,0.6895,5
S0151,Node.js,0.0036,0.0722,3,0.6895,5
S0151,Django,0.0044,0.162,2,0.6895,5
S0151,Flask,0.0004,0.0042,0,0.6895,5
S0151,Spring Boot,0.0029,0.0722,2,0.6895,5
S0151,TensorFlow,0.0002,0.0042,0,0.6895,5
S0151,PyTorch,0.0154,0.6322,3,0.6895,5
S0151,Scikit-learn,0.0049,0.162,2,0.6895,5
S0151,Pandas,0.0149,0.5961,4,0.6895,5
S0151,NumPy,0.0066,0.1893,3,0.6895,5
S0151,AWS,0.0068,0.1893,4,0.6895,5
S0151,Azure,0.0046,0.0722,3,0.6895,5
S0151,GCP,0.0,0.001,0,0.6895,5
S0151,Docker,0.002,0.0506,2,0.6895,5
S0151,Kubernetes,0.0001,0.0044,0,0.6895,5
S0151,Git,0.0039,0.0845,3,0.6895,5
S0151,MongoDB,0.0,0.0009,0,0.6895,5
S0151,PostgreSQL,0.001,0.0462,1,0.6895,5
S0151,Redis,0.0001,0.0044,0,0.6895,5
S0151,HTML/CSS,0.0039,0.1893,1,0.6895,5
S0151,REST APIs,0.0001,0.0031,0,0.6895,5
S0151,Linux,0.0011,0.0506,1,0.6895,5
S0151,Tableau,0.0001,0.0033,0,0.6895,5
S0151,Excel,0.0074,0.1893,2,0.6895,5
S0151,Communication,0.0135,0.6322,2,0.6895,5
S0151,Leadership,0.0001,0.0044,0,0.6895,5
S0152,Python,0.0009,0.0427,1,0.056,2
S0152,Java,0.0111,0.4256,3,0.056,2
S0152,C,0.0064,0.0919,4,0.056,2
S0152,JavaScript,0.0129,0.5175,3,0.056,2
S0152,SQL,0.0048,0.0919,4,0.056,2
S0152,React,0.0046,0.0919,4,0.056,2
S0152,Angular,0.0,0.0002,0,0.056,2
S0152,Node.js,0.0012,0.0683,3,0.056,2
S0152,Django,0.0059,0.0919,5,0.056,2
S0152,Flask,0.0024,0.0683,2,0.056,2
S0152,Spring Boot,-0.0017,0.0,0,0.056,2
S0152,TensorFlow,0.0007,0.0377,2,0.056,2
S0152,PyTorch,0.0,0.0001,0,0.056,2
S0152,Scikit-learn,0.0103,0.5175,2,0.056,2
S0152,Pandas,0.002,0.0919,3,0.056,2
S0152,NumPy,0.0009,0.0377,1,0.056,2
S0152,AWS,0.0017,0.0427,2,0.056,2
S0152,Azure,-0.0006,0.0084,0,0.056,2
S0152,GCP,0.0026,0.1308,1,0.056,2
S0152,Docker,0.0018,0.0919,1,0.056,2
S0152,Kubernetes,0.0002,0.0083,0,0.056,2
S0152,Git,0.0159,0.5175,4,0.056,2
S0152,MongoDB,0.0018,0.0919,1,0.056,2
S0152,PostgreSQL,0.0,0.0002,0,0.056,2
S0152,MySQL,0.0037,0.0919,2,0.056,2
S0152,Redis,0.0104,0.5175,1,0.056,2
S0152,HTML/CSS,0.0,0.0002,0,0.056,2
S0152,REST APIs,0.0,0.0002,0,0.056,2
S0152,Linux,0.0009,0.0919,1,0.056,2
S0152,Tableau,0.0026,0.1308,1,0.056,2
S0152,Power BI,0.0,0.0,0,0.056,2
S0152,Excel,0.0215,0.5481,2,0.056,2
S0152,Communication,0.0,0.0002,0,0.056,2
S0152,Leadership,0.0,0.0002,0,0.056,2
S0153,Python,0.0023,0.123,1,0.0314,3
S0153,Java,-0.0008,0.0659,1,0.0314,3
S0153,C,0.0004,0.0533,1,0.0314,3
S0153,C++,0.0049,0.123,4,0.0314,3
S0153,JavaScript,0.0011,0.0479,2,0.0314,3
S0153,TypeScript,0.0028,0.1098,3,0.0314,3
S0153,SQL,0.0028,0.057,4,0.0314,3
S0153,React,0.0003,0.022,2,0.0314,3
S0153,Angular,0.0007,0.022,2,0.0314,3
S0153,Node.js,0.0063,0.1098,5,0.0314,3
S0153,Django,0.002,0.1098,2,0.0314,3
S0153,Flask,0.002,0.0659,4,0.0314,3
S0153,Spring Boot,-0.0,0.0,0,0.0314,3
S0153,TensorFlow,0.0013,0.057,2,0.0314,3
S0153,PyTorch,0.0003,0.0215,1,0.0314,3
S0153,Scikit-learn,0.0002,0.0221,1,0.0314,3
S0153,Pandas,0.0033,0.1184,2,0.0314,3
S0153,NumPy,0.0,0.0013,0,0.0314,3
S0153,AWS,0.0015,0.0479,2,0.0314,3
S0153,Azure,0.0012,0.0479,2,0.0314,3
S0153,GCP,-0.0,0.0,0,0.0314,3
S0153,Kubernetes,0.0004,0.0221,1,0.0314,3
S0153,Git,0.001,0.0254,2,0.0314,3
S0153,MongoDB,-0.0,0.0,0,0.0314,3
S0153,PostgreSQL,0.0003,0.022,1,0.0314,3
S0153,MySQL,0.0,0.0011,0,0.0314,3
S0153,Redis,0.0009,0.0452,1,0.0314,3
S0153,HTML/CSS,-0.0,0.0049,0,0.0314,3
S0153,REST APIs,0.0004,0.022,1,0.0314,3
S0153,Tableau,0.0,0.0005,0,0.0314,3
S0153,Power BI,0.0,0.0,0,0.0314,3
S0153,Excel,0.0009,0.0452,1,0.0314,3
S0153,Communication,-0.0,0.0005,0,0.0314,3
S0153,Leadership,0.0004,0.0221,1,0.0314,3
S0154,Python,0.0057,0.2856,1,0.2583,4
S0154,Java,0.0065,0.2025,3,0.2583,4
S0154,C,0.0205,0.2856,6,0.2583,4
S0154,C++,0.0148,0.2937,4,0.2583,4
S0154,TypeScript,0.0108,0.2937,2,0.2583,4
S0154,SQL,0.0076,0.2856,3,0.2583,4
S0154,React,0.0112,0.2856,3,0.2583,4
S0154,Angular,0.0037,0.1845,1,0.2583,4
S0154,Node.js,0.0147,0.2937,4,0.2583,4
S0154,Django,0.0132,0.2937,4,0.2583,4
S0154,Flask,0.012,0.2937,3,0.2583,4
S0154,Spring Boot,0.0025,0.062,2,0.2583,4
S0154,TensorFlow,0.0071,0.2937,2,0.2583,4
S0154,PyTorch,0.0,0.0001,0,0.2583,4
S0154,Scikit-learn,0.0062,0.1845,3,0.2583,4
S0154,Pandas,0.0123,0.2856,3,0.2583,4
S0154,NumPy,0.0004,0.0673,1,0.2583,4
S0154,AWS,0.0104,0.2937,2,0.2583,4
S0154,Azure,0.0133,0.2937,4,0.2583,4
S0154,GCP,0.0026,0.131,1,0.2583,4
S0154,Docker,0.0042,0.208,1,0.2583,4
S0154,Kubernetes,0.0037,0.1845,1,0.2583,4
S0154,Git,0.0116,0.208,3,0.2583,4
S0154,MongoDB,0.0053,0.208,2,0.2583,4
S0154,PostgreSQL,0.0,0.0001,0,0.2583,4
S0154,MySQL,0.0083,0.208,2,0.2583,4
S0154,Redis,0.0,0.0,0,0.2583,4
S0154,HTML/CSS,-0.0012,0.0,0,0.2583,4
S0154,REST APIs,0.0,0.0,0,0.2583,4
S0154,Linux,0.0042,0.208,1,0.2583,4
S0154,Tableau,0.0026,0.131,1,0.2583,4
S0154,Power BI,0.0,0.0,0,0.2583,4
S0154,Excel,0.0074,0.1845,2,0.2583,4
S0154,Communication,0.0026,0.131,1,0.2583,4
S0154,Leadership,0.0,0.0,0,0.2583,4
S0155,Python,0.017,0.8497,1,0.0633,3
S0155,Java,0.0112,0.3205,4,0.0633,3
S0155,C,0.0359,0.8497,4,0.0633,3
S0155,C++,0.031,0.8712,4,0.0633,3
S0155,JavaScript,0.0392,0.8712,3,0.0633,3
S0155,TypeScript,0.0158,0.7668,2,0.0633,3
S0155,SQL,0.0557,0.8497,4,0.0633,3
S0155,React,0.0431,0.8497,4,0.0633,3
S0155,Angular,0.0,0.0004,0,0.0633,3
S0155,Node.js,0.0522,0.8497,4,0.0633,3
S0155,Django,0.0425,0.7668,5,0.0633,3
S0155,Flask,0.0328,0.8497,3,0.0633,3
S0155,Spring Boot,0.0087,0.2179,2,0.0633,3
S0155,TensorFlow,0.0347,0.7668,3,0.0633,3
S0155,PyTorch,0.0,0.001,0,0.0633,3
S0155,Scikit-learn,0.0237,0.8712,2,0.0633,3
S0155,Pandas,0.0431,0.8497,4,0.0633,3
S0155,NumPy,0.0158,0.7668,2,0.0633,3
S0155,AWS,0.0234,0.8497,2,0.0633,3
S0155,Azure,0.0202,0.7668,3,0.0633,3
S0155,GCP,0.0002,0.0093,0,0.0633,3
S0155,Docker,0.0064,0.3205,1,0.0633,3
S0155,Kubernetes,-0.0,0.0004,0,0.0633,3
S0155,Git,0.0367,0.8712,4,0.0633,3
S0155,MongoDB,0.006,0.3205,1,0.0633,3
S0155,PostgreSQL,0.0,0.0004,0,0.0633,3
S0155,MySQL,0.0128,0.3205,2,0.0633,3
S0155,Redis,0.0174,0.8712,1,0.0633,3
S0155,HTML/CSS,0.0,0.0004,0,0.0633,3
S0155,REST APIs,0.0,0.0004,0,0.0633,3
S0155,Linux,0.0066,0.3205,1,0.0633,3
S0155,Tableau,0.0002,0.0093,0,0.0633,3
S0155,Power BI,0.0,0.0,0,0.0633,3
S0155,Excel,0.0348,0.8712,2,0.0633,3
S0155,Communication,0.0,0.0001,0,0.0633,3
S0155,Leadership,0.0,0.0004,0,0.0633,3
S0156,Python,0.0032,0.0848,2,0.1574,3
S0156,Java,0.0022,0.0848,2,0.1574,3
S0156,C,0.0032,0.0848,3,0.1574,3
S0156,C++,0.0094,0.4446,5,0.1574,3
S0156,JavaScript,0.0177,0.4446,4,0.1574,3
S0156,TypeScript,0.0019,0.0471,2,0.1574,3
S0156,SQL,0.0035,0.0848,3,0.1574,3
S0156,React,0.01,0.4446,4,0.1574,3
S0156,Angular,0.0011,0.0471,1,0.1574,3
S0156,Node.js,0.0053,0.0848,5,0.1574,3
S0156,Django,-0.0029,0.0757,1,0.1574,3
S0156,Flask,0.0019,0.0848,4,0.1574,3
S0156,Spring Boot,0.0001,0.0029,0,0.1574,3
S0156,TensorFlow,-0.0011,0.0471,1,0.1574,3
S0156,PyTorch,0.0002,0.0106,2,0.1574,3
S0156,Scikit-learn,0.0078,0.4446,2,0.1574,3
S0156,Pandas,0.003,0.0757,3,0.1574,3
S0156,NumPy,0.0011,0.0471,2,0.1574,3
S0156,AWS,0.0005,0.0757,2,0.1574,3
S0156,Azure,0.003,0.0471,3,0.1574,3
S0156,GCP,-0.0,0.0,0,0.1574,3
S0156,Docker,0.0015,0.0757,1,0.1574,3
S0156,Kubernetes,0.0089,0.4446,1,0.1574,3
S0156,Git,0.0126,0.4446,6,0.1574,3
S0156,MongoDB,0.0,0.0001,0,0.1574,3
S0156,PostgreSQL,0.0069,0.4446,1,0.1574,3
S0156,MySQL,0.0002,0.0106,1,0.1574,3
S0156,Redis,0.0089,0.4446,1,0.1574,3
S0156,HTML/CSS,0.0068,0.4446,1,0.1574,3
S0156,REST APIs,0.0,0.0,0,0.1574,3
S0156,Linux,0.0015,0.0757,1,0.1574,3
S0156,Tableau,0.0015,0.0757,1,0.1574,3
S0156,Power BI,0.0,0.0,0,0.1574,3
S0156,Excel,0.0089,0.4446,1,0.1574,3
S0156,Communication,0.0017,0.0757,2,0.1574,3
